"Country or Area","Year","Value","Value Footnotes"
"Brunei Darussalam","1979","22.5624280705519",""
"Brunei Darussalam","1978","6.77583447645074",""
"Brunei Darussalam","1977","10.9166983643969",""
"Brunei Darussalam","1976","20.155393053017",""
"Brunei Darussalam","1975","0.355463822956807",""
"Bulgaria","2013","1.06586374688172",""
"Bulgaria","2012","0.492189958319528",""
"Bulgaria","2011","1.98200175317893",""
"Bulgaria","2010","0.655325112354802",""
"Bulgaria","2009","-5.01193614780895",""
"Bulgaria","2008","5.75470199025656",""
"Bulgaria","2007","6.90738097449461",""
"Bulgaria","2006","6.47039846646828",""
"Bulgaria","2005","5.955290762375",""
"Bulgaria","2004","6.55971476859347",""
"Bulgaria","2003","5.35717233540407",""
"Bulgaria","2002","4.48022362197042",""
"Bulgaria","2001","3.79887216791428",""
"Bulgaria","2000","6.03833964380689",""
"Bulgaria","1999","-5.64622182225438",""
"Bulgaria","1998","3.4628166886048",""
"Bulgaria","1997","-1.088875746458",""
"Bulgaria","1996","1.59999998968941",""
"Bulgaria","1995","2.86018946579203",""
"Bulgaria","1994","1.81801105753439",""
"Bulgaria","1993","-1.48021478351322",""
"Bulgaria","1992","-7.27238786732856",""
"Bulgaria","1991","-8.44535521832927",""
"Bulgaria","1990","-9.11737716831637",""
"Bulgaria","1989","-3.28988192891863",""
"Bulgaria","1988","10.9446919833683",""
"Bulgaria","1987","6.05451388603019",""
"Bulgaria","1986","4.20760186981519",""
"Bulgaria","1985","2.68344076496277",""
"Bulgaria","1984","3.39644358795066",""
"Bulgaria","1983","3.43030589062406",""
"Bulgaria","1982","2.33456585343521",""
"Bulgaria","1981","4.90016172175589",""
"Burkina Faso","2013","6.52929138857125",""
"Burkina Faso","2012","9.53742011445446",""
"Burkina Faso","2011","4.21007772142484",""
"Burkina Faso","2010","7.93969873859027",""
"Burkina Faso","2009","2.9654391451887",""
"Burkina Faso","2008","5.80000506510207",""
"Burkina Faso","2007","3.6062065625694",""
"Burkina Faso","2006","6.76780945406851",""
"Burkina Faso","2005","8.66187322803617",""
"Burkina Faso","2004","4.47845213592655",""
"Burkina Faso","2003","7.80249389059493",""
"Burkina Faso","2002","5.14378517925364",""
"Burkina Faso","2001","6.5853743500849",""
"Burkina Faso","2000","1.84702133481626",""
"Burkina Faso","1999","7.40417896483339",""
"Burkina Faso","1998","7.30771963490172",""
"Burkina Faso","1997","6.31683473135105",""
"Burkina Faso","1996","11.0147438707771",""
"Burkina Faso","1995","5.71637386963577",""
"Burkina Faso","1994","1.31500727501619",""
"Burkina Faso","1993","3.46138493292274",""
"Burkina Faso","1992","0.232710761893813",""
"Burkina Faso","1991","9.06998446093117",""
"Burkina Faso","1990","-0.602928480016431",""
"Burkina Faso","1989","2.15026727100003",""
"Burkina Faso","1988","5.79559296700292",""
"Burkina Faso","1987","-0.236336790963904",""
"Burkina Faso","1986","7.95536272281009",""
"Burkina Faso","1985","8.51736499791227",""
"Burkina Faso","1984","-1.778696680499",""
"Burkina Faso","1983","0.345984737504821",""
"Burkina Faso","1982","9.56219661407562",""
"Burkina Faso","1981","4.25530340106337",""
"Burkina Faso","1980","0.796878866238956",""
"Burkina Faso","1979","3.66462151381413",""
"Burkina Faso","1978","4.60782500911725",""
"Burkina Faso","1977","0.370353561878616",""
"Burkina Faso","1976","8.53489496409527",""
"Burkina Faso","1975","2.99838289167371",""
"Burkina Faso","1974","8.28642648745132",""
"Burkina Faso","1973","0.449327407688259",""
"Burkina Faso","1972","2.31149873302634",""
"Burkina Faso","1971","1.4133398748871",""
"Burkina Faso","1970","0.117019619248609",""
"Burkina Faso","1969","2.02608104068358",""
"Burkina Faso","1968","3.07077392721436",""
"Burkina Faso","1967","8.82331498726521",""
"Burkina Faso","1966","0.537613083922324",""
"Burkina Faso","1965","3.76454536777855",""
"Burkina Faso","1964","2.28281923165264",""
"Burkina Faso","1963","-1.26801636599573",""
"Burkina Faso","1962","6.12879878369803",""
"Burkina Faso","1961","4.04392797494329",""
"Burundi","2013","4.59405421822632",""
"Burundi","2012","4.01936552951105",""
"Burundi","2011","4.19162568095402",""
"Burundi","2010","3.78590254312172",""
"Burundi","2009","3.46842542500001",""
"Burundi","2008","5.04811878327607",""
"Burundi","2007","4.78583195088814",""
"Burundi","2006","5.38465739821253",""
"Burundi","2005","0.900000000000347",""
"Burundi","2004","4.83365776147777",""
"Burundi","2003","-1.22372795816652",""
"Burundi","2002","4.44651942109704",""
"Burundi","2001","2.0558071064378",""
"Burundi","2000","-0.856864057159171",""
"Burundi","1999","-1.00999999999988",""
"Burundi","1998","4.75000000000021",""
"Burundi","1997","-1.59000000000059",""
"Burundi","1996","-7.99999999999994",""
"Burundi","1995","-7.92000000000017",""
"Burundi","1994","-3.82999999999959",""
"Burundi","1993","-6.24000000000022",""
"Burundi","1992","1.0099983648187",""
"Burundi","1991","4.99683645651872",""
"Burundi","1990","3.49982213886176",""
"Burundi","1989","1.34950223278265",""
"Burundi","1988","5.03102436337662",""
"Burundi","1987","5.50309611578241",""
"Burundi","1986","3.2501804614183",""
"Burundi","1985","11.7831801791323",""
"Burundi","1984","0.155544010453539",""
"Burundi","1983","3.71532698926913",""
"Burundi","1982","-1.05359981732721",""
"Burundi","1981","12.1632755625463",""
"Burundi","1980","0.991055731176644",""
"Burundi","1979","1.66495494959125",""
"Burundi","1978","-0.940575993748425",""
"Burundi","1977","11.4694530503122",""
"Burundi","1976","7.94266097770844",""
"Burundi","1975","0.697920233434004",""
"Burundi","1974","-0.726839563245917",""
"Burundi","1973","6.88905072359604",""
"Burundi","1972","-6.40396492250105",""
"Burundi","1971","2.74682871249527",""
"Burundi","1970","21.325670724065",""
"Burundi","1969","-1.45954114176941",""
"Burundi","1968","-0.297883667826198",""
"Burundi","1967","13.8215185985971",""
"Burundi","1966","4.61299288235513",""
"Burundi","1965","3.96722560975601",""
"Burundi","1964","6.27303792100098",""
"Burundi","1963","4.13540741523573",""
"Burundi","1962","9.06315793323473",""
"Burundi","1961","-13.7461350621616",""
"Cambodia","2013","7.40614152966479",""
"Cambodia","2012","7.31334550530008",""
"Cambodia","2011","7.0695699458918",""
"Cambodia","2010","5.96307857538696",""
"Cambodia","2009","0.0866969592706113",""
"Cambodia","2008","6.69157747471078",""
"Cambodia","2007","10.2125718078093",""
"Cambodia","2006","10.7710871626847",""
"Cambodia","2005","13.2500855570881",""
"Cambodia","2004","10.3405287268833",""
"Cambodia","2003","8.50589878909878",""
"Cambodia","2002","6.68788084783083",""
"Cambodia","2001","8.03863162927392",""
"Cambodia","2000","8.76678543878695",""
"Cambodia","1999","11.9097579263838",""
"Cambodia","1998","5.00903274988649",""
"Cambodia","1997","5.61979292460713",""
"Cambodia","1996","5.41233937864219",""
"Cambodia","1995","6.4429027956816",""
"Cambodia","1994","9.09946450793426",""
"Cameroon","2013","5.56168812850224",""
"Cameroon","2012","4.58873870051141",""
"Cameroon","2011","4.14059184658242",""
"Cameroon","2010","3.26864887397058",""
"Cameroon","2009","1.93185059072778",""
"Cameroon","2008","2.88404623386009",""
"Cameroon","2007","3.2556644929842",""
"Cameroon","2006","3.2240029845407",""
"Cameroon","2005","2.29685285606908",""
"Cameroon","2004","3.70185405379226",""
"Cameroon","2003","4.03099331564998",""
"Cameroon","2002","4.00904457129394",""
"Cameroon","2001","4.51427108687706",""
"Cameroon","2000","4.17358103169366",""
"Cameroon","1999","4.06227883772547",""
"Cameroon","1998","4.89535952604831",""
"Cameroon","1997","5.3141584638384",""
"Cameroon","1996","4.91193954256586",""
"Cameroon","1995","4.12837094487624",""
"Cameroon","1994","2.06340247451253",""
"Cameroon","1993","-7.93206657509872",""
"Cameroon","1992","-3.10000321078407",""
"Cameroon","1991","-3.80859937190125",""
"Cameroon","1990","-6.10569764608255",""
"Cameroon","1989","-1.81912051252316",""
"Cameroon","1988","-7.82363197506437",""
"Cameroon","1987","-2.14665021191914",""
"Cameroon","1986","6.77166308049777",""
"Cameroon","1985","8.06316167187163",""
"Cameroon","1984","7.47457254301737",""
"Cameroon","1983","6.86683056611423",""
"Cameroon","1982","7.51620260553756",""
"Cameroon","1981","17.082682248754",""
"Cameroon","1980","-1.96529166883705",""
"Cameroon","1979","6.03511877326719",""
"Cameroon","1978","22.0030049229976",""
"Cameroon","1977","13.7398715230388",""
"Cameroon","1976","-5.49513839675085",""
"Cameroon","1975","11.2450587747047",""
"Cameroon","1974","10.7342622594119",""
"Cameroon","1973","5.35568077795116",""
"Cameroon","1972","2.67384329241229",""
"Cameroon","1971","3.47970781666638",""
"Cameroon","1970","3.09206823596733",""
"Cameroon","1969","4.90147952264024",""
"Cameroon","1968","6.34632385552503",""
"Cameroon","1967","-10.9120655904009",""
"Cameroon","1966","4.61495562069068",""
"Cameroon","1965","2.02605371473766",""
"Cameroon","1964","3.54715969576547",""
"Cameroon","1963","3.74255032024226",""
"Cameroon","1962","3.04155905100806",""
"Cameroon","1961","1.18368081170776",""
"Canada","2013","2.02201667493604",""
"Canada","2012","1.70900565593786",""
"Canada","2011","2.52818420499329",""
"Canada","2010","3.3742542209858",""
"Canada","2009","-2.71147114243598",""
"Canada","2008","1.17542627218053",""
"Canada","2007","2.00831101929604",""
"Canada","2006","2.62178168440006",""
"Canada","2005","3.16312962492043",""
"Canada","2004","3.13878826119753",""
"Canada","2003","1.92531746107304",""
"Canada","2002","2.80186806244093",""
"Canada","2001","1.68837418652228",""
"Canada","2000","5.12312240867227",""
"Canada","1999","4.99725613849154",""
"Canada","1998","4.13818697382706",""
"Canada","1997","4.25334813208936",""
"Canada","1996","1.67960446743547",""
"Canada","1995","2.73849394182962",""
"Canada","1994","4.55400797480114",""
"Canada","1993","2.60737070782015",""
"Canada","1992","0.854376222812789",""
"Canada","1991","-2.1202435937449",""
"Canada","1990","0.128976310899205",""
"Canada","1989","2.3754862659096",""
"Canada","1988","4.73765343697296",""
"Canada","1987","4.04227691062862",""
"Canada","1986","2.19816268886954",""
"Canada","1985","4.67924519220601",""
"Canada","1984","5.57186535371277",""
"Canada","1983","2.56606275288844",""
"Canada","1982","-3.02026581763192",""
"Canada","1981","3.50311953954349",""
"Canada","1980","2.1626168896826",""
"Canada","1979","3.80492288514091",""
"Canada","1978","3.95359126270267",""
"Canada","1977","3.45823059809338",""
"Canada","1976","5.19930244653936",""
"Canada","1975","1.82297312605112",""
"Canada","1974","3.69098764439453",""
"Canada","1973","6.96420293168556",""
"Canada","1972","5.4458555706391",""
"Canada","1971","4.11765761620346",""
"Canada","1970","7.65830309930797",""
"Canada","1969","5.26000082594564",""
"Canada","1968","5.29534186352817",""
"Canada","1967","2.91531036036223",""
"Canada","1966","6.58496540750694",""
"Canada","1965","6.63654513889813",""
"Canada","1964","6.69945668193699",""
"Canada","1963","5.18177608227349",""
"Canada","1962","7.11677926679131",""
"Canada","1961","3.16329168371287",""
"Cape Verde","2013","0.536583943308727",""
"Cape Verde","2012","1.23626272243501",""
"Cape Verde","2011","3.96878381178203",""
"Cape Verde","2010","1.4669127093504",""
"Cape Verde","2009","-1.27040367455733",""
"Cape Verde","2008","6.65052052259701",""
"Cape Verde","2007","15.17068796854",""
"Cape Verde","2006","7.98375044704545",""
"Cape Verde","2005","6.91245798811823",""
"Cape Verde","2004","10.1970726091433",""
"Cape Verde","2003","4.17625930175211",""
"Cape Verde","2002","5.25089124613551",""
"Cape Verde","2001","2.23165449284959",""
"Cape Verde","2000","14.2848688321225",""
"Cape Verde","1999","11.2226485321621",""
"Cape Verde","1998","12.5172856677105",""
"Cape Verde","1997","11.1184260357133",""
"Cape Verde","1996","11.3465247285346",""
"Cape Verde","1995","14.2116362586352",""
"Cape Verde","1994","19.182641817248",""
"Cape Verde","1993","8.70831137631892",""
"Cape Verde","1992","10.9376472428749",""
"Cape Verde","1991","1.40414685247092",""
"Cape Verde","1990","0.692171874341213",""
"Cape Verde","1989","5.69794936659605",""
"Cape Verde","1988","5.9968549154657",""
"Cape Verde","1987","4.30906372865196",""
"Cape Verde","1986","2.87145542451168",""
"Cape Verde","1985","8.64208661670911",""
"Cape Verde","1984","3.78327068140327",""
"Cape Verde","1983","9.52074975257433",""
"Cape Verde","1982","2.82503008276562",""
"Cape Verde","1981","8.45156241182421",""
"Caribbean small states","2013","1.50299153341234",""
"Caribbean small states","2012","1.37078584205194",""
"Caribbean small states","2011","0.0167746513576361",""
"Caribbean small states","2010","0.577383022371919",""
"Caribbean small states","2009","-3.7286083529569",""
"Caribbean small states","2008","1.80934320768533",""
"Caribbean small states","2007","3.68654791075376",""
"Caribbean small states","2006","8.38500479159114",""
"Caribbean small states","2005","4.567923257383",""
"Caribbean small states","2004","5.01540315844824",""
"Caribbean small states","2003","7.00813949577113",""
"Caribbean small states","2002","4.58550526067924",""
"Caribbean small states","2001","2.21150544110978",""
"Caribbean small states","2000","4.36294675842539",""
"Caribbean small states","1999","4.6221264633058",""
"Caribbean small states","1998","5.39168679456412",""
"Caribbean small states","1997","3.57245698555835",""
"Caribbean small states","1996","3.74338569128298",""
"Caribbean small states","1995","3.1133221108761",""
"Caribbean small states","1994","3.42273874164829",""
"Caribbean small states","1993","-0.0773210462791809",""
"Caribbean small states","1992","-1.41063150287394",""
"Caribbean small states","1991","0.191573824527367",""
"Caribbean small states","1990","0.36935026980855",""
"Caribbean small states","1989","3.51986966014228",""
"Caribbean small states","1988","1.27616480581882",""
"Caribbean small states","1987","-1.01919058111854",""
"Caribbean small states","1986","0.975438690035176",""
"Caribbean small states","1985","-0.404174077506255",""
"Caribbean small states","1984","0.987317452867302",""
"Caribbean small states","1983","-4.18793959150314",""
"Caribbean small states","1982","1.97638185430402",""
"Caribbean small states","1981","0.272255391133442",""
"Caribbean small states","1980","7.10889039538981",""
"Caribbean small states","1979","7.01843800282961",""
"Caribbean small states","1978","9.26172341838587",""
"Caribbean small states","1977","7.78817800193241",""
"Caribbean small states","1976","3.85055553387213",""
"Cayman Islands","1994","5.30520278574356",""
"Central African Republic","2013","-35.9999665559918",""
"Central African Republic","2012","4.09997379188825",""
"Central African Republic","2011","3.29996076660602",""
"Central African Republic","2010","6.63541545531029",""
"Central African Republic","2009","8.90713187756987",""
"Central African Republic","2008","3.89208226491652",""
"Central African Republic","2007","8.12280342733702",""
"Central African Republic","2006","7.60033826370163",""
"Central African Republic","2005","0.908086101554332",""
"Central African Republic","2004","5.99499172207088",""
"Central African Republic","2003","-5.39746923460588",""
"Central African Republic","2002","3.61648801657633",""
"Central African Republic","2001","4.46478264136225",""
"Central African Republic","2000","-2.48945009948959",""
"Central African Republic","1999","3.60000293573015",""
"Central African Republic","1998","4.69999386093384",""
"Central African Republic","1997","5.30000263854558",""
"Central African Republic","1996","-4.00000135093532",""
"Central African Republic","1995","7.20000231712439",""
"Central African Republic","1994","4.89999908850116",""
"Central African Republic","1993","0.33514580080795",""
"Central African Republic","1992","-6.42409438781195",""
"Central African Republic","1991","-0.552426922206379",""
"Central African Republic","1990","-2.14764243654983",""
"Central African Republic","1989","1.97731458927026",""
"Central African Republic","1988","1.71027295696166",""
"Central African Republic","1987","-4.93903317311116",""
"Central African Republic","1986","3.57796682606524",""
"Central African Republic","1985","3.92727881417341",""
"Central African Republic","1984","9.4815550606323",""
"Central African Republic","1983","-8.12644775451494",""
"Central African Republic","1982","7.71572461660202",""
"Central African Republic","1981","-1.54450745921812",""
"Central African Republic","1980","-4.47859982996428",""
"Central African Republic","1979","-2.46507127121488",""
"Central African Republic","1978","1.20922347198793",""
"Central African Republic","1977","3.80628106603919",""
"Central African Republic","1976","5.43244263686691",""
"Central African Republic","1975","0.40500386776867",""
"Central African Republic","1974","6.33914056241755",""
"Central African Republic","1973","1.88876890789508",""
"Central African Republic","1972","-0.000782878124567787",""
"Central African Republic","1971","1.13012702290082",""
"Central African Republic","1970","2.33296604432935",""
"Central African Republic","1969","7.09140650691565",""
"Central African Republic","1968","1.40419674702991",""
"Central African Republic","1967","4.67651462091024",""
"Central African Republic","1966","0.644999279352177",""
"Central African Republic","1965","0.947568971755388",""
"Central African Republic","1964","2.080361135727",""
"Central African Republic","1963","-0.707243873739799",""
"Central African Republic","1962","-3.71364012897935",""
"Central African Republic","1961","4.95345274209991",""
"Chad","2013","3.96551307910651",""
"Chad","2012","8.88257607170316",""
"Chad","2011","0.0828697984381961",""
"Chad","2010","13.5501008595489",""
"Chad","2009","4.21769555189633",""
"Chad","2008","3.05269153196828",""
"Chad","2007","3.27149957888643",""
"Chad","2006","0.648262014094513",""
"Chad","2005","17.3325337350837",""
"Chad","2004","33.6293718524659",""
"Chad","2003","14.7216670121033",""
"Chad","2002","8.49120981898056",""
"Chad","2001","11.658134654294",""
"Chad","2000","-0.879681025444839",""
"Chad","1999","-0.682850217297741",""
"Chad","1998","6.95157991354007",""
"Chad","1997","5.65339232788355",""
"Chad","1996","2.21447303467441",""
"Chad","1995","1.23654931686494",""
"Chad","1994","10.1368876335147",""
"Chad","1993","-15.7098370452077",""
"Chad","1992","8.00144334631926",""
"Chad","1991","8.53513716647174",""
"Chad","1990","-4.17847237277677",""
"Chad","1989","4.88473510251038",""
"Chad","1988","15.4823590700133",""
"Chad","1987","-2.38880849732404",""
"Chad","1986","-4.08166751727336",""
"Chad","1985","21.792773530392",""
"Chad","1984","2.04889891081631",""
"Chad","1983","15.6787177787338",""
"Chad","1982","5.34660899936912",""
"Chad","1981","1.04291810259778",""
"Chad","1980","-6.04767074733006",""
"Chad","1979","-21.4410876889122",""
"Chad","1978","-0.469634188032003",""
"Chad","1977","2.23462484913772",""
"Chad","1976","2.98076526952687",""
"Chad","1975","9.01026730550454",""
"Chad","1974","4.96185258253867",""
"Chad","1973","-8.38088300800841",""
"Chad","1972","1.14961609483272",""
"Chad","1971","-2.24762637244967",""
"Chad","1970","1.85965647855537",""
"Chad","1969","6.88131022379213",""
"Chad","1968","-0.457218866538113",""
"Chad","1967","0.767201382290096",""
"Chad","1966","-1.8070923919984",""
"Chad","1965","0.606227786325746",""
"Chad","1964","-2.5109396034681",""
"Chad","1963","-1.59945401520805",""
"Chad","1962","5.36011610893978",""
"Chad","1961","1.39774367077538",""
"Channel Islands","2007","5.89832966146942",""
"Channel Islands","2006","4.88229936411699",""
"Channel Islands","2005","1.37773415696212",""
"Channel Islands","2004","0.224197396296447",""
"Channel Islands","2003","-3.2021569420483",""
"Channel Islands","2002","-1.6322065976114",""
"Channel Islands","2001","-1.51296126027543",""
"Channel Islands","2000","5.82664146877514",""
"Channel Islands","1999","3.77026367469688",""
"Chile","2013","4.07471372776126",""
"Chile","2012","5.38175636687043",""
"Chile","2011","5.83893506632013",""
"Chile","2010","5.76297156757445",""
"Chile","2009","-1.03643093595286",""
"Chile","2008","3.29245488837884",""
"Chile","2007","5.16082559987021",""
"Chile","2006","4.40497269030689",""
"Chile","2005","5.55945253084518",""
"Chile","2004","6.04108673916474",""
"Chile","2003","3.95674848146589",""
"Chile","2002","2.16690863385745",""
"Chile","2001","3.34818039061955",""
"Chile","2000","4.49579299704455",""
"Chile","1999","-0.760854811753049",""
"Chile","1998","3.23087870874032",""
"Chile","1997","6.60557963272682",""
"Chile","1996","7.41349152295147",""
"Chile","1995","10.6275772210664",""
"Chile","1994","5.70811909803315",""
"Chile","1993","6.98628668212949",""
"Chile","1992","12.277930631265",""
"Chile","1991","7.96998837207263",""
"Chile","1990","3.69757990057602",""
"Chile","1989","10.5603252257247",""
"Chile","1988","7.31120145064286",""
"Chile","1987","6.59421489320442",""
"Chile","1986","5.59635330015618",""
"Chile","1985","7.11922842873076",""
"Chile","1984","7.97334157338089",""
"Chile","1983","-3.78657232788802",""
"Chile","1982","-10.3232324456428",""
"Chile","1981","4.73731106857625",""
"Chile","1980","8.14860652895516",""
"Chile","1979","8.68231991612028",""
"Chile","1978","7.46292681128126",""
"Chile","1977","8.69744029668942",""
"Chile","1976","3.40638357313559",""
"Chile","1975","-11.3627801334462",""
"Chile","1974","2.49384451506995",""
"Chile","1973","-4.94110069859146",""
"Chile","1972","-0.819195514669559",""
"Chile","1971","9.01796483223794",""
"Chile","1970","2.12251960306311",""
"Chile","1969","3.47131724762997",""
"Chile","1968","3.75167907596916",""
"Chile","1967","3.64078331944869",""
"Chile","1966","10.001606064883",""
"Chile","1965","0.417175015514857",""
"Chile","1964","2.66787166629818",""
"Chile","1963","6.11656483531904",""
"Chile","1962","5.1930795422693",""
"Chile","1961","4.04993094677994",""
"China","2013","7.67119068997297",""
"China","2012","7.65255310029012",""
"China","2011","9.29988521998071",""
"China","2010","10.4469890400546",""
"China","2009","9.21419889954971",""
"China","2008","9.63466820016785",""
"China","2007","14.1623950000958",""
"China","2006","12.6765341997734",""
"China","2005","11.3100352000038",""
"China","2004","10.0850398997743",""
"China","2003","10.0253788001685",""
"China","2002","9.08206799977043",""
"China","2001","8.30031760101953",""
"China","2000","8.43127949909982",""
"China","1999","7.61983569982203",""
"China","1998","7.8333469002235",""
"China","1997","9.29703380067978",""
"China","1996","10.0085233990531",""
"China","1995","10.9249803004994",""
"China","1994","13.0806818010789",""
"China","1993","13.9643147001603",""
"China","1992","14.2407063986337",""
"China","1991","9.17893670154459",""
"China","1990","3.83902489760011",""
"China","1989","4.06320320232861",""
"China","1988","11.2805836983127",""
"China","1987","11.583263801462",""
"China","1986","8.84637669742887",""
"China","1985","13.4661926031189",""
"China","1984","15.1760211993483",""
"China","1983","10.852979299531",""
"China","1982","9.05687069688427",""
"China","1981","5.24310950300459",""
"China","1980","7.84144200114063",""
"China","1979","7.57285380198273",""
"China","1978","11.6699187991072",""
"China","1977","7.59999999554549",""
"China","1976","-1.59999999753668",""
"China","1975","8.69999999640687",""
"China","1974","2.30000000138975",""
"China","1973","7.8999999980115",""
"China","1972","3.80000000536884",""
"China","1971","7.00000000120686",""
"China","1970","19.3999999924204",""
"China","1969","16.9000000043629",""
"China","1968","-4.10000000520178",""
"China","1967","-5.70000000054841",""
"China","1966","10.7000000120576",""
"China","1965","17.000000002565",""
"China","1964","18.2999999988796",""
"China","1963","10.1999999802968",""
"China","1962","-5.59999999980575",""
"China","1961","-27.2999999874665",""
"Colombia","2013","4.67803348035582",""
"Colombia","2012","4.04902580328694",""
"Colombia","2011","6.58951151557116",""
"Colombia","2010","3.9718007047375",""
"Colombia","2009","1.65154924529054",""
"Colombia","2008","3.54680488578107",""
"Colombia","2007","6.90062765541222",""
"Colombia","2006","6.69751525770528",""
"Colombia","2005","4.70655593383118",""
"Colombia","2004","5.33302206745392",""
"Colombia","2003","3.9182719036083",""
"Colombia","2002","2.5039804654986",""
"Colombia","2001","1.67789830770366",""
"Colombia","2000","4.41999299958138",""
"Colombia","1999","-4.20401524370583",""
"Colombia","1998","0.569784089852135",""
"Colombia","1997","3.43029367829286",""
"Colombia","1996","2.05585471214225",""
"Colombia","1995","5.20243759255641",""
"Colombia","1994","5.83581149444532",""
"Colombia","1993","2.36565057431291",""
"Colombia","1992","5.0326774965981",""
"Colombia","1991","2.27723149659272",""
"Colombia","1990","6.04203847765552",""
"Colombia","1989","3.41742665551664",""
"Colombia","1988","4.05982100227979",""
"Colombia","1987","5.37150680632328",""
"Colombia","1986","5.83829240966305",""
"Colombia","1985","3.08826465180508",""
"Colombia","1984","3.35510101629157",""
"Colombia","1983","1.58437630412807",""
"Colombia","1982","0.948480319271752",""
"Colombia","1981","2.26321677428835",""
"Colombia","1980","4.09819916132514",""
"Colombia","1979","5.38285337290469",""
"Colombia","1978","8.46344999951032",""
"Colombia","1977","4.14801343895326",""
"Colombia","1976","4.81718726877891",""
"Colombia","1975","2.2480470594473",""
"Colombia","1974","5.74252210854849",""
"Colombia","1973","6.72748176038837",""
"Colombia","1972","7.6734146820758",""
"Colombia","1971","5.95122309899503",""
"Colombia","1970","6.95651509879755",""
"Colombia","1969","6.52093506685732",""
"Colombia","1968","6.42744433641802",""
"Colombia","1967","4.19063544679736",""
"Colombia","1966","5.32236812941078",""
"Colombia","1965","3.01248719731232",""
"Colombia","1964","6.60234159506994",""
"Colombia","1963","2.90411467784939",""
"Colombia","1962","5.46650028234528",""
"Colombia","1961","5.2653723815326",""
"Comoros","2013","3.49999999389227",""
"Comoros","2012","2.9999999719327",""
"Comoros","2011","2.60000008817858",""
"Comoros","2010","2.19999998173273",""
"Comoros","2009","1.94999997780702",""
"Comoros","2008","0.399999968421213",""
"Comoros","2007","0.799736913960004",""
"Comoros","2006","2.64759623482762",""
"Comoros","2005","2.8374077642229",""
"Comoros","2004","1.91960237946122",""
"Comoros","2003","2.10410195294466",""
"Comoros","2002","2.32477925914247",""
"Comoros","2001","11.8482468011163",""
"Comoros","2000","1.41785266081011",""
"Comoros","1999","1.92412366644894",""
"Comoros","1998","1.28266247510143",""
"Comoros","1997","4.0303406688697",""
"Comoros","1996","-1.29166843572652",""
"Comoros","1995","3.61012947783628",""
"Comoros","1994","-5.27668203789099",""
"Comoros","1993","3.00593747764503",""
"Comoros","1992","8.53092343286595",""
"Comoros","1991","-5.39559890707172",""
"Comoros","1990","5.09139268472423",""
"Comoros","1989","-3.18067536725776",""
"Comoros","1988","2.68751878827547",""
"Comoros","1987","1.63799109676586",""
"Comoros","1986","1.86721176371745",""
"Comoros","1985","2.28037187393622",""
"Comoros","1984","4.11026425080203",""
"Comoros","1983","4.82102793452441",""
"Comoros","1982","6.38362337677441",""
"Comoros","1981","3.86492114430685",""
"Congo, Dem. Rep.","2013","8.48195663608755",""
"Congo, Dem. Rep.","2012","7.08757117247607",""
"Congo, Dem. Rep.","2011","6.87400000070841",""
"Congo, Dem. Rep.","2010","7.10723459297083",""
"Congo, Dem. Rep.","2009","2.85528591403639",""
"Congo, Dem. Rep.","2008","6.22779541608639",""
"Congo, Dem. Rep.","2007","6.25804731428035",""
"Congo, Dem. Rep.","2006","5.32101483845425",""
"Congo, Dem. Rep.","2005","6.13515115548972",""
"Congo, Dem. Rep.","2004","6.73837393324294",""
"Congo, Dem. Rep.","2003","5.57782231144424",""
"Congo, Dem. Rep.","2002","2.94776518359767",""
"Congo, Dem. Rep.","2001","-2.10017302488846",""
"Congo, Dem. Rep.","2000","-6.91092731652101",""
"Congo, Dem. Rep.","1999","-4.2701408311335",""
"Congo, Dem. Rep.","1998","-1.62415404478989",""
"Congo, Dem. Rep.","1997","-5.61704659870088",""
"Congo, Dem. Rep.","1996","-1.02317264199922",""
"Congo, Dem. Rep.","1995","0.699998829794396",""
"Congo, Dem. Rep.","1994","-3.89999680312387",""
"Congo, Dem. Rep.","1993","-13.4690505390941",""
"Congo, Dem. Rep.","1992","-10.5000085638855",""
"Congo, Dem. Rep.","1991","-8.42105149939736",""
"Congo, Dem. Rep.","1990","-6.56831069417488",""
"Congo, Dem. Rep.","1989","-1.26605063557598",""
"Congo, Dem. Rep.","1988","0.470381335938242",""
"Congo, Dem. Rep.","1987","2.67564245203931",""
"Congo, Dem. Rep.","1986","4.71720965328615",""
"Congo, Dem. Rep.","1985","0.46785095102895",""
"Congo, Dem. Rep.","1984","5.54107402106125",""
"Congo, Dem. Rep.","1983","1.41170368840773",""
"Congo, Dem. Rep.","1982","-0.457677608569355",""
"Congo, Dem. Rep.","1981","2.35052407504315",""
"Congo, Dem. Rep.","1980","2.19491292369362",""
"Congo, Dem. Rep.","1979","0.43008826129423",""
"Congo, Dem. Rep.","1978","-5.34529152756532",""
"Congo, Dem. Rep.","1977","0.760793602383458",""
"Congo, Dem. Rep.","1976","-5.30900208131972",""
"Congo, Dem. Rep.","1975","-4.98163100538768",""
"Congo, Dem. Rep.","1974","3.13058587995319",""
"Congo, Dem. Rep.","1973","8.13727588669045",""
"Congo, Dem. Rep.","1972","0.151135513717591",""
"Congo, Dem. Rep.","1971","6.0050180675124",""
"Congo, Dem. Rep.","1970","-0.245056575241946",""
"Congo, Dem. Rep.","1969","9.32883743834138",""
